task,ansatz,n_qubits,reps,entanglement,config,fold,test_subject,train_time,test_time,status,accuracy,precision,recall,f1
WESAD_binary_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,8,9,85.55,0.9751,ok,0.5689655172413793,0.5484848484848486,0.5526315789473684,0.5461658841940532
WESAD_binary_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,9,10,83.39,1.0492,ok,0.5,0.5089285714285714,0.5095693779904306,0.4949494949494949
WESAD_binary_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,10,11,83.79,0.9842,ok,0.4406779661016949,0.4805764411027569,0.4805764411027569,0.4406779661016949
WESAD_binary_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,11,13,87.77,1.1017,ok,0.4745762711864407,0.4770114942528736,0.474937343358396,0.46473514779045944
WESAD_binary_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,12,14,91.21,1.0096,ok,0.6271186440677966,0.6002415458937198,0.6040100250626567,0.6013513513513513
WESAD_binary_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,13,15,85.81,1.0573,ok,0.4666666666666667,0.4575892857142857,0.4545454545454546,0.4514285714285714
WESAD_binary_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,14,16,69.34,0.5259,ok,0.32786885245901637,0.32058189655172414,0.30594405594405594,0.3093068213200773
WESAD_binary_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,15,17,44.52,0.5364,ok,0.5081967213114754,0.5102150537634409,0.5108695652173914,0.5016339869281046
WESAD_binary_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,1,2,40.39,0.4286,ok,0.4642857142857143,0.45849297573435505,0.45376955903271693,0.44664031620553357
WESAD_binary_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,2,3,40.87,0.4639,ok,0.45614035087719296,0.44814814814814813,0.44324324324324327,0.4388694823753573
WESAD_binary_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,3,4,41.03,0.4058,ok,0.543859649122807,0.541256157635468,0.5452702702702703,0.5321969696969697
WESAD_binary_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,4,5,40.54,0.471,ok,0.576271186440678,0.5630787037037037,0.5698717948717948,0.5579862151633204
WESAD_binary_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,5,6,39.62,0.4995,ok,0.6610169491525424,0.6256578947368421,0.6196741854636592,0.6217948717948718
WESAD_binary_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,6,7,40.2,0.4401,ok,0.4406779661016949,0.42650462962962965,0.41858974358974355,0.41654180401558283
WESAD_binary_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,7,8,39.53,0.4536,ok,0.4067796610169492,0.4353864734299517,0.4329573934837093,0.4060972102387115
WESAD_binary_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,8,9,40.54,0.4678,ok,0.5689655172413793,0.5689655172413793,0.5763157894736842,0.5583307950045691
WESAD_binary_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,9,10,40.86,0.4779,ok,0.5166666666666667,0.5033670033670034,0.5035885167464115,0.49985628054038517
WESAD_binary_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,10,11,41.58,0.5031,ok,0.4067796610169492,0.4270588235294118,0.4223057644110275,0.40404040404040403
WESAD_binary_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,11,13,40.17,0.4224,ok,0.4915254237288136,0.5087412587412588,0.5093984962406015,0.4878472222222222
WESAD_binary_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,12,14,40.16,0.4411,ok,0.5423728813559322,0.5160714285714285,0.5169172932330827,0.5150684931506849
WESAD_binary_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,13,15,40.48,0.5219,ok,0.4166666666666667,0.41212458286985537,0.4055023923444976,0.4032395566922421
WESAD_binary_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,14,16,40.35,0.4923,ok,0.5573770491803278,0.5912162162162162,0.5944055944055944,0.5569007263922519
WESAD_binary_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,15,17,40.36,0.4716,ok,0.45901639344262296,0.46497844827586204,0.46281464530892447,0.4537313432835821
WESAD_binary_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,1,2,40.71,0.4479,ok,0.4107142857142857,0.39871794871794874,0.387624466571835,0.38706467661691546
WESAD_binary_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,2,3,40.55,0.5175,ok,0.5964912280701754,0.5888888888888888,0.5972972972972973,0.5836773578913941
WESAD_binary_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,3,4,40.4,0.4761,ok,0.543859649122807,0.563125,0.5682432432432433,0.5403225806451613
WESAD_binary_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,4,5,40.15,0.4672,ok,0.6949152542372882,0.6558265582655827,0.6474358974358974,0.6506578947368421
WESAD_binary_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,5,6,40.69,0.4464,ok,0.3389830508474576,0.33122119815668205,0.3164160401002506,0.31943212067435667
WESAD_binary_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,6,7,35.4,0.4819,ok,0.423728813559322,0.4264367816091954,0.41794871794871796,0.41000000000000003
WESAD_binary_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,7,8,40.44,0.5152,ok,0.4745762711864407,0.4568764568764569,0.45363408521303256,0.4519029068025172
WESAD_binary_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,8,9,40.83,0.5041,ok,0.5172413793103449,0.5580808080808081,0.5605263157894737,0.5166666666666666
WESAD_binary_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,9,10,41.84,0.5401,ok,0.5333333333333333,0.5424107142857143,0.5454545454545454,0.5286195286195287
WESAD_binary_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,10,11,41.25,0.4904,ok,0.4576271186440678,0.47435897435897434,0.4724310776942356,0.4537037037037037
WESAD_binary_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,11,13,41.1,0.4469,ok,0.5084745762711864,0.5208333333333333,0.5225563909774436,0.5033381712626996
WESAD_binary_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,12,14,40.71,0.483,ok,0.6610169491525424,0.6256578947368421,0.6196741854636592,0.6217948717948718
WESAD_binary_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,13,15,39.89,0.4872,ok,0.5333333333333333,0.5333333333333333,0.5358851674641147,0.5248868778280543
WESAD_binary_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,14,16,40.46,0.5143,ok,0.5573770491803278,0.5796703296703296,0.5844988344988344,0.5554655870445344
WESAD_binary_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,15,17,40.7,0.5305,ok,0.5409836065573771,0.5272331154684096,0.528604118993135,0.5255555555555556
WESAD_binary_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,1,2,48.5,0.5485,ok,0.5,0.5296442687747036,0.5320056899004267,0.49743589743589745
WESAD_binary_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,2,3,48.7,0.5625,ok,0.49122807017543857,0.5043424317617866,0.5047297297297297,0.48552754435107376
WESAD_binary_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,3,4,47.08,0.5751,ok,0.47368421052631576,0.4814814814814815,0.4797297297297297,0.465625
WESAD_binary_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,4,5,48.3,0.5597,ok,0.559322033898305,0.5858823529411765,0.5935897435897436,0.5561342592592593
WESAD_binary_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,5,6,47.82,0.5771,ok,0.5084745762711864,0.49125874125874125,0.4906015037593985,0.4872640095894516
