task,ansatz,n_qubits,reps,entanglement,config,fold,test_subject,train_time,test_time,status,accuracy,precision,recall,f1
WESAD_3class_VQC,RealAmplitudes,3,1,circular,RealAmplitudes_n3_r1_circular,8,9,25.07,0.1753,ok,0.32857142857142857,0.22777777777777777,0.2807017543859649,0.23856209150326793
WESAD_3class_VQC,RealAmplitudes,3,1,circular,RealAmplitudes_n3_r1_circular,9,10,25.93,0.1673,ok,0.43661971830985913,0.2864334923158453,0.3293460925039873,0.3026984126984127
WESAD_3class_VQC,RealAmplitudes,3,1,circular,RealAmplitudes_n3_r1_circular,10,11,24.17,0.1649,ok,0.42857142857142855,0.2698412698412698,0.31996658312447784,0.2921768707482993
WESAD_3class_VQC,RealAmplitudes,3,1,circular,RealAmplitudes_n3_r1_circular,11,13,24.81,0.1798,ok,0.44285714285714284,0.29523809523809524,0.35714285714285715,0.31637312459230266
WESAD_3class_VQC,RealAmplitudes,3,1,circular,RealAmplitudes_n3_r1_circular,12,14,25.68,0.1804,ok,0.38571428571428573,0.2738095238095238,0.32205513784461154,0.2784992784992785
WESAD_3class_VQC,RealAmplitudes,3,1,circular,RealAmplitudes_n3_r1_circular,13,15,25.53,0.1842,ok,0.4507042253521127,0.2922008547008547,0.3444976076555024,0.31393298059964725
WESAD_3class_VQC,RealAmplitudes,3,1,circular,RealAmplitudes_n3_r1_circular,14,16,27.25,0.1831,ok,0.4722222222222222,0.3288749016522423,0.383061383061383,0.3386243386243386
WESAD_3class_VQC,RealAmplitudes,3,1,circular,RealAmplitudes_n3_r1_circular,15,17,26.32,0.1919,ok,0.4722222222222222,0.30473135525260625,0.36117467581998475,0.33032605254827474
WESAD_3class_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,1,2,29.57,0.2023,ok,0.373134328358209,0.2468805704099822,0.276434329065908,0.25532683279162155
WESAD_3class_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,2,3,29.64,0.1985,ok,0.4852941176470588,0.3128654970760234,0.37387387387387383,0.33777777777777773
WESAD_3class_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,3,4,29.24,0.1924,ok,0.4117647058823529,0.2563131313131313,0.30585585585585584,0.2789001122334456
WESAD_3class_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,4,5,29.41,0.2049,ok,0.38571428571428573,0.2738095238095238,0.3282051282051282,0.27828598940779975
WESAD_3class_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,5,6,29.42,0.2057,ok,0.44285714285714284,0.28673245614035087,0.33583959899749377,0.30619000331016216
WESAD_3class_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,6,7,29.37,0.2052,ok,0.44285714285714284,0.27706000574217626,0.3299145299145299,0.30046704722366374
WESAD_3class_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,7,8,29.27,0.2019,ok,0.32857142857142857,0.2214032214032214,0.272765246449457,0.23700825643516268
WESAD_3class_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,8,9,29.25,0.2044,ok,0.4,0.260988260988261,0.3087719298245614,0.27840670859538785
WESAD_3class_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,9,10,29.39,0.203,ok,0.4647887323943662,0.30873015873015874,0.3660287081339713,0.32954006638217165
WESAD_3class_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,10,11,29.51,0.1927,ok,0.4,0.26666666666666666,0.316624895572264,0.2834311806914547
WESAD_3class_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,11,13,27.55,0.1846,ok,0.42857142857142855,0.2837690631808279,0.3412698412698412,0.3045045045045045
WESAD_3class_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,12,14,27.91,0.2071,ok,0.44285714285714284,0.2777777777777778,0.3287385129490393,0.3005102040816326
WESAD_3class_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,13,15,29.78,0.202,ok,0.4225352112676056,0.2881944444444444,0.34609250398724084,0.3039812646370023
WESAD_3class_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,14,16,31.33,0.2247,ok,0.4861111111111111,0.3261261261261261,0.3916083916083916,0.3473812795846694
WESAD_3class_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,15,17,31.62,0.2225,ok,0.3472222222222222,0.23750000000000002,0.2822273073989321,0.24973544973544973
WESAD_3class_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,1,2,33.66,0.2147,ok,0.3582089552238806,0.23303571428571426,0.25889046941678523,0.24128540305010893
WESAD_3class_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,2,3,33.08,0.2222,ok,0.45588235294117646,0.2869047619047619,0.34054054054054056,0.3102453102453102
WESAD_3class_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,3,4,32.85,0.2143,ok,0.4264705882352941,0.26528154170430596,0.31486486486486487,0.287324968176032
WESAD_3class_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,4,5,33.09,0.2251,ok,0.34285714285714286,0.2382133995037221,0.2782051282051282,0.24455205811138014
WESAD_3class_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,5,6,30.94,0.2084,ok,0.4142857142857143,0.27619047619047615,0.3253968253968254,0.2925636007827788
WESAD_3class_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,6,7,29.88,0.2125,ok,0.45714285714285713,0.29714912280701755,0.3547008547008547,0.31868131868131866
WESAD_3class_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,7,8,30.44,0.2108,ok,0.4714285714285714,0.31699346405228757,0.3746867167919799,0.3347953216374269
WESAD_3class_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,8,9,30.34,0.21,ok,0.45714285714285713,0.306644880174292,0.3833333333333333,0.3306878306878307
WESAD_3class_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,9,10,31.0,0.2214,ok,0.4647887323943662,0.32493224932249326,0.37878787878787873,0.3344226579520697
WESAD_3class_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,10,11,29.93,0.2078,ok,0.4714285714285714,0.2972027972027972,0.3533834586466165,0.32278152568759727
WESAD_3class_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,11,13,29.28,0.209,ok,0.45714285714285713,0.2987938596491228,0.3588137009189641,0.32257530619000335
WESAD_3class_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,12,14,31.53,0.3491,ok,0.4,0.2814690215867676,0.3308270676691729,0.2882362381640186
WESAD_3class_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,13,15,32.31,0.2845,ok,0.4225352112676056,0.2950191570881226,0.35247208931419455,0.30503731343283585
WESAD_3class_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,14,16,29.88,0.2136,ok,0.4444444444444444,0.29806949806949806,0.35936285936285933,0.3180638265384028
WESAD_3class_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,15,17,30.23,0.2021,ok,0.4166666666666667,0.26666666666666666,0.31464530892448517,0.28820754716981134
WESAD_3class_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,1,2,27.23,0.3006,ok,0.44776119402985076,0.2849364791288566,0.3385490753911807,0.30666666666666664
WESAD_3class_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,2,3,27.7,0.1897,ok,0.5,0.3216374269005848,0.3828828828828829,0.3466666666666667
WESAD_3class_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,3,4,27.58,0.1881,ok,0.4117647058823529,0.2764790764790765,0.3364864864864865,0.29523809523809524
WESAD_3class_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,4,5,27.18,0.189,ok,0.45714285714285713,0.30228758169934644,0.36282051282051286,0.32246913580246916
WESAD_3class_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,5,6,27.34,0.1874,ok,0.4142857142857143,0.25037037037037035,0.29699248120300753,0.2716954775624236
WESAD_3class_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,6,7,27.31,0.19,ok,0.4,0.2768640350877193,0.3123931623931624,0.2818520317306135
WESAD_3class_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,7,8,27.13,0.1969,ok,0.5142857142857142,0.3398692810457516,0.40100250626566414,0.3616707616707617
WESAD_3class_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,8,9,27.91,0.1888,ok,0.38571428571428573,0.246208988144472,0.2921052631578947,0.26466344113402934
WESAD_3class_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,9,10,27.71,0.19,ok,0.36619718309859156,0.26753623188405795,0.31100478468899523,0.2650171179582944
WESAD_3class_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,10,11,26.99,0.1864,ok,0.38571428571428573,0.2618072618072618,0.30785296574770254,0.2745669418811721
WESAD_3class_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,11,13,27.16,0.192,ok,0.44285714285714284,0.29523809523809524,0.35714285714285715,0.31637312459230266
WESAD_3class_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,12,14,27.84,0.1883,ok,0.37142857142857144,0.25833333333333336,0.30618212197159567,0.26727740276438444
WESAD_3class_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,13,15,27.0,0.1903,ok,0.43661971830985913,0.2920634920634921,0.34848484848484845,0.3114470162179184
WESAD_3class_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,14,16,27.38,0.1934,ok,0.4722222222222222,0.30527143981117233,0.3632478632478633,0.3300314465408805
WESAD_3class_VQC,EfficientSU2,3,1,linear,EfficientSU2_n3_r1_linear,15,17,27.14,0.1967,ok,0.4722222222222222,0.3047619047619048,0.36117467581998475,0.3300314465408805
WESAD_3class_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,1,2,27.51,0.1822,ok,0.43283582089552236,0.2737654320987654,0.32954006638217165,0.29776021080368903
WESAD_3class_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,2,3,27.43,0.184,ok,0.4411764705882353,0.29411764705882354,0.34684684684684686,0.3112502173535037
WESAD_3class_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,3,4,27.45,0.1839,ok,0.3235294117647059,0.217027417027417,0.2671171171171171,0.2329004329004329
WESAD_3class_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,4,5,27.43,0.1911,ok,0.4,0.2620802620802621,0.3123931623931624,0.279874213836478
WESAD_3class_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,5,6,29.02,0.1853,ok,0.44285714285714284,0.2912912912912913,0.35004177109440265,0.3135802469135802
WESAD_3class_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,6,7,27.95,0.1896,ok,0.45714285714285713,0.3437037037037037,0.38717948717948714,0.3310897435897436
WESAD_3class_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,7,8,27.46,0.1895,ok,0.4,0.26666666666666666,0.30952380952380953,0.28065883887801696
WESAD_3class_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,8,9,27.46,0.1991,ok,0.44285714285714284,0.29248366013071897,0.3508771929824562,0.312645979312646
WESAD_3class_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,9,10,27.71,0.1963,ok,0.4225352112676056,0.294579945799458,0.34609250398724084,0.30423280423280424
WESAD_3class_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,10,11,27.45,0.1905,ok,0.38571428571428573,0.23686477174849266,0.2794486215538847,0.2561728395061728
WESAD_3class_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,11,13,27.43,0.1896,ok,0.4714285714285714,0.3019343986543314,0.360484544695071,0.32742616033755273
WESAD_3class_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,12,14,27.3,0.1915,ok,0.35714285714285715,0.25371460611157837,0.2903091060985798,0.2567806130637137
WESAD_3class_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,13,15,27.67,0.1975,ok,0.36619718309859156,0.25295698924731186,0.2982456140350877,0.2632071061243572
WESAD_3class_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,14,16,27.87,0.2018,ok,0.4444444444444444,0.2910216718266254,0.3395493395493396,0.30952380952380953
WESAD_3class_VQC,EfficientSU2,3,1,circular,EfficientSU2_n3_r1_circular,15,17,27.45,0.3104,ok,0.4305555555555556,0.28545688545688547,0.34057971014492755,0.30681992337164754
WESAD_3class_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,1,2,32.22,0.2143,ok,0.5373134328358209,0.34413580246913583,0.4182076813655761,0.3758705063052889
WESAD_3class_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,2,3,32.32,0.2258,ok,0.4852941176470588,0.3152046783625731,0.3815315315315315,0.3422222222222222
WESAD_3class_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,3,4,32.33,0.2164,ok,0.3382352941176471,0.23032407407407407,0.26846846846846845,0.2401656314699793
WESAD_3class_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,4,5,31.95,0.2233,ok,0.37142857142857144,0.23766197959746346,0.279059829059829,0.2538964303670186
WESAD_3class_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,5,6,32.14,0.2235,ok,0.45714285714285713,0.3028322440087146,0.3659147869674186,0.3256347256347256
WESAD_3class_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,6,7,32.23,0.2303,ok,0.42857142857142855,0.29276315789473684,0.35384615384615387,0.30694511898980087
WESAD_3class_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,7,8,32.03,0.2228,ok,0.2571428571428571,0.18253968253968256,0.21470342522974098,0.18566618566618565
WESAD_3class_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,8,9,32.94,0.2246,ok,0.4714285714285714,0.29256388171116854,0.3526315789473684,0.31923649417739247
WESAD_3class_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,9,10,32.38,0.2331,ok,0.36619718309859156,0.2431216931216931,0.28548644338118023,0.25841631104789003
WESAD_3class_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,10,11,32.17,0.23,ok,0.44285714285714284,0.2914254204576785,0.35714285714285715,0.3183483183483184
WESAD_3class_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,11,13,32.07,0.2196,ok,0.4857142857142857,0.3257080610021787,0.39766081871345027,0.3489278752436647
WESAD_3class_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,12,14,31.85,0.2158,ok,0.3142857142857143,0.20806100217864923,0.24979114452798665,0.2230958230958231
WESAD_3class_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,13,15,32.48,0.2264,ok,0.49295774647887325,0.3173441734417344,0.37719298245614036,0.34355728659526125
WESAD_3class_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,14,16,32.46,0.231,ok,0.4027777777777778,0.2839506172839506,0.3469308469308469,0.290667872757425
WESAD_3class_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,15,17,31.93,0.2296,ok,0.2916666666666667,0.18541666666666667,0.21281464530892447,0.19735819735819735
WESAD_3class_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,1,2,32.33,0.2166,ok,0.5074626865671642,0.3241758241758242,0.39165481270744423,0.35237028742067933
WESAD_3class_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,2,3,32.36,0.2111,ok,0.5441176470588235,0.36274509803921573,0.44054054054054054,0.38880194748739355
WESAD_3class_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,3,4,32.41,0.2197,ok,0.4852941176470588,0.31754385964912285,0.3891891891891892,0.3466666666666667
WESAD_3class_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,4,5,33.79,0.2336,ok,0.35714285714285715,0.24019607843137256,0.2867521367521368,0.25326157860404436
WESAD_3class_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,5,6,34.12,0.2296,ok,0.42857142857142855,0.28758169934640526,0.3483709273182957,0.30701754385964913
WESAD_3class_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,6,7,32.48,0.2272,ok,0.4142857142857143,0.27619047619047615,0.32905982905982906,0.29238329238329236
WESAD_3class_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,7,8,32.19,0.223,ok,0.5,0.325109649122807,0.3851294903926483,0.34889109566368753
WESAD_3class_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,8,9,32.25,0.2209,ok,0.5,0.3355119825708061,0.4175438596491228,0.36111111111111116
WESAD_3class_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,9,10,32.12,0.2334,ok,0.4084507042253521,0.26344086021505375,0.3118022328548644,0.28414771810998224
WESAD_3class_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,10,11,32.17,0.221,ok,0.4,0.2697242697242697,0.3308270676691729,0.2881657762667962
WESAD_3class_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,11,13,32.18,0.2232,ok,0.5,0.3355119825708061,0.4064327485380117,0.35818713450292394
WESAD_3class_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,12,14,32.09,0.2261,ok,0.32857142857142857,0.23015873015873015,0.27986633249791143,0.2376142376142376
WESAD_3class_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,13,15,32.45,0.2324,ok,0.36619718309859156,0.26358695652173914,0.3237639553429027,0.26307572209211555
WESAD_3class_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,14,16,32.45,0.2316,ok,0.3888888888888889,0.2694466720128308,0.3317793317793318,0.2808446455505279
WESAD_3class_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,15,17,32.03,0.2311,ok,0.3194444444444444,0.1970061480887463,0.2303585049580473,0.21225071225071224
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,1,1,19.57,0.0537,ok,0.3888888888888889,0.5178571428571428,0.5153846153846154,0.38699690402476783
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,2,2,19.47,0.0515,ok,0.2777777777777778,0.17857142857142858,0.2777777777777778,0.21739130434782608
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,3,3,19.77,0.053,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,4,4,19.42,0.0495,ok,0.6111111111111112,0.7083333333333334,0.7307692307692308,0.609907120743034
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,5,5,19.41,0.0537,ok,0.3888888888888889,0.3307692307692308,0.3625,0.3377926421404682
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,6,6,19.36,0.0535,ok,0.5,0.4076923076923077,0.41666666666666663,0.4109090909090909
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,7,7,21.3,0.069,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,8,8,25.14,0.0835,ok,0.5555555555555556,0.6103896103896104,0.6307692307692307,0.55
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,9,9,23.69,0.059,ok,0.6111111111111112,0.6375,0.6692307692307693,0.6
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,10,10,24.94,0.0675,ok,0.6666666666666666,0.8235294117647058,0.5714285714285714,0.5178571428571428
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,11,11,23.39,0.0574,ok,0.3333333333333333,0.3333333333333333,0.4025974025974026,0.2987012987012987
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,12,12,20.36,0.0565,ok,0.5555555555555556,0.2777777777777778,0.5,0.35714285714285715
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,13,13,20.33,0.0562,ok,0.3888888888888889,0.3307692307692308,0.3625,0.3377926421404682
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,14,14,20.23,0.0562,ok,0.6666666666666666,0.59375,0.5416666666666666,0.5178571428571428
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,15,15,20.24,0.056,ok,0.5,0.5,0.5,0.4109090909090909
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,16,16,19.94,0.0557,ok,0.4444444444444444,0.4642857142857143,0.475,0.41558441558441556
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,17,17,19.81,0.0556,ok,0.7222222222222222,0.625,0.5615384615384615,0.5566502463054187
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,18,18,20.37,0.0558,ok,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,19,19,20.45,0.0596,ok,0.7222222222222222,0.6230769230769231,0.6428571428571428,0.6296296296296295
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,20,20,20.4,0.055,ok,0.6666666666666666,0.65,0.6666666666666666,0.6493506493506493
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,21,21,20.01,0.0569,ok,0.2777777777777778,0.20833333333333334,0.22727272727272727,0.21739130434782608
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,22,22,19.96,0.056,ok,0.6111111111111112,0.6111111111111112,0.625,0.6
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,linear,RealAmplitudes_n4_r1_linear,23,23,20.23,0.057,ok,0.3888888888888889,0.42207792207792205,0.41666666666666663,0.38699690402476783
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,1,1,20.33,0.0563,ok,0.5555555555555556,0.5064935064935066,0.5076923076923077,0.5
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,2,2,21.13,0.0572,ok,0.2777777777777778,0.17857142857142858,0.2777777777777778,0.21739130434782608
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,3,3,20.55,0.0554,ok,0.3333333333333333,0.17647058823529413,0.42857142857142855,0.25
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,4,4,20.43,0.0559,ok,0.5,0.525,0.5307692307692308,0.4857142857142857
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,5,5,20.48,0.0541,ok,0.3888888888888889,0.3666666666666667,0.425,0.3377926421404682
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,6,6,20.46,0.0514,ok,0.3333333333333333,0.16666666666666666,0.5,0.25
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,7,7,21.05,0.058,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,8,8,20.59,0.0568,ok,0.7777777777777778,0.7333333333333334,0.6615384615384616,0.6785714285714286
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,9,9,20.68,0.056,ok,0.6666666666666666,0.5846153846153846,0.5846153846153846,0.5846153846153846
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,10,10,20.49,0.0587,ok,0.3888888888888889,0.4375,0.474025974025974,0.3377926421404682
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,11,11,20.37,0.0557,ok,0.6666666666666666,0.6666666666666666,0.5974025974025974,0.5846153846153846
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,12,12,20.44,0.0555,ok,0.5,0.46923076923076923,0.475,0.4581939799331104
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,13,13,20.75,0.0574,ok,0.4444444444444444,0.41666666666666663,0.425,0.41558441558441556
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,14,14,20.51,0.0561,ok,0.3333333333333333,0.16666666666666666,0.5,0.25
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,15,15,20.46,0.0542,ok,0.3333333333333333,0.3246753246753247,0.3333333333333333,0.325
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,16,16,20.44,0.0561,ok,0.3333333333333333,0.3333333333333333,0.35,0.325
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,17,17,20.41,0.0574,ok,0.7222222222222222,0.625,0.5615384615384615,0.5566502463054187
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,18,18,20.5,0.0569,ok,0.5,0.25,0.5,0.3333333333333333
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,19,19,20.97,0.0589,ok,0.7777777777777778,0.3888888888888889,0.5,0.4375
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,20,20,20.7,0.0593,ok,0.3333333333333333,0.375,0.375,0.3333333333333333
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,21,21,20.46,0.06,ok,0.4444444444444444,0.41558441558441556,0.41558441558441556,0.41558441558441556
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,22,22,20.41,0.0556,ok,0.6666666666666666,0.3333333333333333,0.5,0.4
DREAMER_binary_EEG_VQC,RealAmplitudes,4,1,circular,RealAmplitudes_n4_r1_circular,23,23,20.31,0.0567,ok,0.6666666666666666,0.625,0.625,0.625
